"","status","geometry","type","source","sYear","Órgãos Beneficiados","Fase","Quantidade de UH","Tipo de UH"," Programa"," Valor Estadual"," Valor Total"," Bairro"," CEP"," Município"," Código do Município"," UF"," Região"," Longitude","Latitude","id"
"2476","Funciona","POINT (-50.490619 -21.93186)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 17797,08"," 115000"," JARDIM ARITANA"," 17602493"," TUPÃ"," 3555000"," SP"," ESP"," -50.490619"," -21.93186",2476
"2477","Funciona","POINT (-46.693481 -24.128111)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 59500"," 155000"," BAL SAMAS"," 11730000"," MONGAGUÁ"," 3531100"," SP"," RMBS"," -46.693481"," -24.128111",2477
"2478","Funciona","POINT (-47.183253 -22.781157)","SPE",NA,NA," UNIVERSIDADE ESTADUAL CAMPINAS - UNICAMP"," Entregue"," 1"," "," SPE"," 24905,83"," 130000"," SALTINHO"," 13140000"," PAULÍNIA"," 3536505"," SP"," RMC"," -47.183253"," -22.781157",2478
"2479","Funciona","POINT (-50.474395 -21.221377)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 32617,25"," 115000"," TRAITU"," 16026340"," ARAÇATUBA"," 3502804"," SP"," ESP"," -50.474395"," -21.221377",2479
"2480","Funciona","POINT (-50.26654 -20.298534)","SPE",NA,NA," CENTRO EDUC. TECNOL.PAULA SOUZA-CEETEPS"," Entregue"," 1"," "," SPE"," 3100"," 110000"," PQ. UNIVERSITáRIO"," 15600000"," FERNANDÓPOLIS"," 3515509"," SP"," ESP"," -50.26654"," -20.298534",2480
"2481","Funciona","POINT (-50.450127 -21.180123)","SPE",NA,NA," POLICIA MILITAR ESTADO SAO PAULO"," Entregue"," 1"," "," SPE"," 4596,94"," 111000"," VILA ALBA"," 16057560"," ARAÇATUBA"," 3502804"," SP"," ESP"," -50.450127"," -21.180123",2481
"2482","Funciona","POINT (-49.032832 -22.319491)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 29195,27"," 136800"," JARDIM REDENTOR"," 17032010"," BAURU"," 3506003"," SP"," ESP"," -49.032832"," -22.319491",2482
"2483","Funciona","POINT (-49.973945 -22.229829)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 34500"," 108000"," JD CAVALLARI"," 17526430"," MARÍLIA"," 3529005"," SP"," ESP"," -49.973945"," -22.229829",2483
"2484","Funciona","POINT (-46.636633 -23.390444)","SPE",NA,NA," SAUDE"," Entregue"," 1"," "," SPE"," 26107,40"," 159500"," TERRA PRETA"," 7600000"," MAIRIPORÃ"," 3528502"," SP"," RMSP"," -46.636633"," -23.390444",2484
"2485","Funciona","POINT (-51.377587 -22.110826)","SPE",NA,NA," ADMINISTRACAO PENITENCIARIA"," Entregue"," 1"," "," SPE"," 3100"," 111550"," VILA FURQUIM"," 19030440"," PRESIDENTE PRUDENTE"," 3541406"," SP"," ESP"," -51.377587"," -22.110826",2485
"2486","Funciona","POINT (-50.425212 -22.644435)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 15799,20"," 115000"," VILA PROGRESSO"," 19815001"," ASSIS"," 3504008"," SP"," ESP"," -50.425212"," -22.644435",2486
"2487","Funciona","POINT (-47.376452 -20.542295)","SPE",NA,NA," SEGURANCA PUBLICA"," Entregue"," 1"," "," SPE"," 31147,31"," 101000"," CH STA CRUZ"," 14403500"," FRANCA"," 3516200"," SP"," ESP"," -47.376452"," -20.542295",2487
"2488","Funciona","POINT (-46.924386 -22.383108)","SPE",NA,NA," SAO PAULO PREVIDENCIA-SPPREV"," Entregue"," 1"," "," SPE"," 33076,10"," 115000"," JD SANTA MADALENA"," 13842105"," MOGI GUAÇU"," 3530706"," SP"," ESP"," -46.924386"," -22.383108",2488
"2489","Funciona","POINT (-47.681256 -22.681198)","SPE",NA,NA," SEGURANCA PUBLICA"," Entregue"," 1"," "," SPE"," 29869,54"," 123338,50"," STA TEREZINHA"," 13411030"," PIRACICABA"," 3538709"," SP"," AU PIRACICABA"," -47.681256"," -22.681198",2489
"2490","Funciona","POINT (-45.832891 -23.249331)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 3100"," 150000"," "," 12228013"," SÃO JOSÉ DOS CAMPOS"," 3549904"," SP"," RMVPLN"," -45.832891"," -23.249331",2490
"2491","Funciona","POINT (-46.504444 -23.692924)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 31609,10"," 153150,96"," VILA LUTECIA"," 9130220"," SANTO ANDRÉ"," 3547809"," SP"," RMSP"," -46.504444"," -23.692924",2491
"2492","Funciona","POINT (-46.433102 -24.010573)","SPE",NA,NA," POLICIA MILITAR ESTADO SAO PAULO"," Entregue"," 1"," "," SPE"," 3100"," 190000"," JD GUILHERMINA"," 11702240"," PRAIA GRANDE"," 3541000"," SP"," RMBS"," -46.433102"," -24.010573",2492
"2493","Funciona","POINT (-45.188701 -22.606408)","SPE",NA,NA," POLICIA MILITAR ESTADO SAO PAULO"," Entregue"," 1"," "," SPE"," 17635,26"," 115000"," CAIXA DAGUA"," 12620000"," PIQUETE"," 3538501"," SP"," RMVPLN"," -45.188701"," -22.606408",2493
"2494","Funciona","POINT (-45.19758 -22.79687)","SPE",NA,NA," ADMINISTRACAO PENITENCIARIA"," Entregue"," 1"," "," SPE"," 16229,80"," 155000"," JARDIM STA LUZIA"," 12500000"," GUARATINGUETÁ"," 3518404"," SP"," RMVPLN"," -45.19758"," -22.79687",2494
"2495","Funciona","POINT (-46.410649 -23.944756)","SPE",NA,NA," DEPARTAMENTO ESTADUAL DE TRANSITO-DETRAN"," Entregue"," 1"," "," SPE"," 3100"," 190000"," CIDADE NAUTICA"," 11350200"," SÃO VICENTE"," 3551009"," SP"," RMSP"," -46.410649"," -23.944756",2495
"2496","Funciona","POINT (-46.126462 -23.482422)","SPE",NA,NA," FUND.CTO.AT.SOCIO-EDUC.ADOL.FUND.CASA-SP"," Entregue"," 1"," "," SPE"," 3100"," 160000"," VILA SAO PAULO"," 8840630"," MOGI DAS CRUZES"," 3530607"," SP"," RMSP"," -46.126462"," -23.482422",2496
"2497","Funciona","POINT (-46.474462 -23.554342)","SPE",NA,NA," SAUDE"," Entregue"," 1"," "," SPE"," 29060,25"," 185000"," CIDADE LIDER"," 8285230"," SÃO PAULO"," 3550308"," SP"," RMSP"," -46.474462"," -23.554342",2497
"2498","Funciona","POINT (-49.092258 -22.34104)","SPE",NA,NA," SAUDE"," Entregue"," 1"," "," SPE"," 34500"," 124262,69"," JARDIM TERRA BRANCO"," 17054100"," BAURU"," 3506003"," SP"," ESP"," -49.092258"," -22.34104",2498
"2499","Funciona","POINT (-50.24758 -20.281023)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 6500"," 100000"," RESIDENCIAL LIANA"," 15600000"," FERNANDÓPOLIS"," 3515509"," SP"," ESP"," -50.24758"," -20.281023",2499
"2500","Funciona","POINT (-46.529211 -23.459147)","SPE",NA,NA," POLICIA MILITAR ESTADO SAO PAULO"," Entregue"," 1"," "," SPE"," 6363,71"," 85000"," DOS MORROS"," 7115120"," GUARULHOS"," 3518800"," SP"," RMSP"," -46.529211"," -23.459147",2500
"2501","Funciona","POINT (-46.369592 -23.960723)","SPE",NA,NA," POLICIA MILITAR ESTADO SAO PAULO"," Entregue"," 1"," "," SPE"," 3521,17"," 150000"," VILA VOTURUA"," 11380370"," SÃO VICENTE"," 3551009"," SP"," RMBS"," -46.369592"," -23.960723",2501
"2502","Funciona","POINT (-46.425648 -23.567941)","SPE",NA,NA," AGRICULTURA ABASTECIMENTO"," Entregue"," 1"," "," SPE"," 3100"," 100000"," C H BELARMINO"," 8260100"," SÃO PAULO"," 3550308"," SP"," RMSP"," -46.425648"," -23.567941",2502
"2503","Funciona","POINT (-48.551037 -22.261251)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 39622,99"," 115000"," JARDIM OLIMPIA"," 17208600"," JAÚ"," 3525300"," SP"," ESP"," -48.551037"," -22.261251",2503
"2504","Funciona","POINT (-46.688319 -24.122116)","SPE",NA,NA," SAUDE"," Entregue"," 1"," "," SPE"," 34500"," 115000"," BAL ITAGUAI"," 11730000"," MONGAGUÁ"," 3531100"," SP"," RMBS"," -46.688319"," -24.122116",2504
"2505","Funciona","POINT (-50.402066 -21.205375)","SPE",NA,NA," SAUDE"," Entregue"," 1"," "," SPE"," 10340,62"," 100000"," ARA€ATUBA"," 16012775"," ARAÇATUBA"," 3502804"," SP"," ESP"," -50.402066"," -21.205375",2505
"2506","Funciona","POINT (-44.937957 -22.564899)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 34500"," 135000"," JD. MAVISOU"," 12760000"," LAVRINHAS"," 3526605"," SP"," RMVPLN"," -44.937957"," -22.564899",2506
"2507","Funciona","POINT (-46.938348 -22.355325)","SPE",NA,NA," FUND.CONSERV.PROD.FLORESTAL S.PAULO"," Entregue"," 1"," "," SPE"," 34500"," 103000"," MARTINHO PRADO"," 13855000"," MOGI GUAÇU"," 3530706"," SP"," ESP"," -46.938348"," -22.355325",2507
"2508","Funciona","POINT (-47.583368 -22.419992)","SPE",NA,NA," CENTRO EDUC. TECNOL.PAULA SOUZA-CEETEPS"," Entregue"," 1"," "," SPE"," 34500"," 109728"," JD PAULISTA"," 13503540"," RIO CLARO"," 3543907"," SP"," AU PIRACICABA"," -47.583368"," -22.419992",2508
"2509","Funciona","POINT (-46.7989 -21.978125)","SPE",NA,NA," SAUDE"," Entregue"," 1"," "," SPE"," 19356,61"," 115000"," JARDIM FLAMBOYANT"," 13876628"," SÃO JOÃO DA BOA VISTA"," 3549102"," SP"," ESP"," -46.7989"," -21.978125",2509
"2510","Funciona","POINT (-47.064786 -22.913671)","SPE",NA,NA," UNIVERSIDADE ESTADUAL CAMPINAS - UNICAMP"," Entregue"," 1"," "," SPE"," 3100"," 185000"," VL INDUSTRIAL"," 13035420"," CAMPINAS"," 3509502"," SP"," RMC"," -47.064786"," -22.913671",2510
"2511","Funciona","POINT (-47.430769 -20.521528)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 30634,44"," 145000"," JD MARTINS"," 14406685"," FRANCA"," 3516200"," SP"," ESP"," -47.430769"," -20.521528",2511
"2512","Funciona","POINT (-47.457934 -20.536553)","SPE",NA,NA," PLANEJAMENTO E DESENVOLVIMENTO REGIONAL"," Entregue"," 1"," "," SPE"," 32971,86"," 123000"," RESIDENCIAL PERES ELIAS"," 14406802"," FRANCA"," 3516200"," SP"," ESP"," -47.457934"," -20.536553",2512
"2513","Funciona","POINT (-46.358333 -23.536129)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 3100"," 160000"," VILA CORREA"," 08502320"," FERRAZ DE VASCONCELOS"," 3515707"," SP"," RMSP"," -46.358333"," -23.536129",2513
"2514","Funciona","POINT (-48.43647 -22.89751)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 34500"," 90000"," CHACARA LAVAPES"," 18601250"," BOTUCATU"," 3507506"," SP"," ESP"," -48.43647"," -22.89751",2514
"2515","Funciona","POINT (-45.363406 -22.917184)","SPE",NA,NA," TRANSPORTES METROPOLITANOS"," Entregue"," 1"," "," SPE"," 34500"," 127000"," M CESAR"," 12440750"," PINDAMONHANGABA"," 3538006"," SP"," RMVPLN"," -45.363406"," -22.917184",2515
"2516","Funciona","POINT (-47.43674 -20.507461)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 34039,46"," 145000"," VILLAGIO MUNDO NOVO"," 14408092"," FRANCA"," 3516200"," SP"," ESP"," -47.43674"," -20.507461",2516
"2517","Funciona","POINT (-46.52682 -23.43045)","SPE",NA,NA," SAUDE"," Entregue"," 1"," "," SPE"," 31727,79"," 145920"," DOS MORROS"," 07135313"," GUARULHOS"," 3518800"," SP"," RMSP"," -46.52682"," -23.43045",2517
"2518","Funciona","POINT (-46.994284 -21.472698)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 5330,02"," 115000"," ALTOS DO VALE"," 13735676"," MOCOCA"," 3530508"," SP"," ESP"," -46.994284"," -21.472698",2518
"2519","Funciona","POINT (-47.851557 -21.142001)","SPE",NA,NA," HOSPITAL DAS CLINICAS FAC.MED. RIB.PRETO"," Entregue"," 1"," "," SPE"," 25563,97"," 145000"," PORTAL DO ALTO"," 14056629"," RIBEIRÃO PRETO"," 3543402"," SP"," ESP"," -47.851557"," -21.142001",2519
"2520","Funciona","POINT (-46.411429 -24.001578)","SPE",NA,NA," SEGURANCA PUBLICA"," Entregue"," 1"," "," SPE"," 11553,08"," 149000"," VILA ITAIPU"," 11451060"," PRAIA GRANDE"," 3541000"," SP"," RMBS"," -46.411429"," -24.001578",2520
"2521","Funciona","POINT (-47.771208 -21.23191)","SPE",NA,NA," CENTRO EDUC. TECNOL.PAULA SOUZA-CEETEPS"," Entregue"," 1"," "," SPE"," 32838,72"," 145000"," RECREIO DAS ACACIAS"," 14098555"," RIBEIRÃO PRETO"," 3543402"," SP"," ESP"," -47.771208"," -21.23191",2521
"2522","Funciona","POINT (-46.579454 -23.142208)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 34500"," 115000"," CAETETUBA"," 12950400"," ATIBAIA"," 3504107"," SP"," ESP"," -46.579454"," -23.142208",2522
"2523","Funciona","POINT (-49.613483 -21.809525)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 34500"," 90000"," ALTO CAFEZAL"," 16500000"," CAFELÂNDIA"," 3508801"," SP"," ESP"," -49.613483"," -21.809525",2523
"2524","Funciona","POINT (-47.484451 -23.475483)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 9619,68"," 123000"," TERRA VERMELHA"," 18070690"," SOROCABA"," 3552205"," SP"," RMS"," -47.484451"," -23.475483",2524
"2525","Funciona","POINT (-48.436497 -22.898466)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 34500"," 100000"," CH LAVAPES"," 18610307"," BOTUCATU"," 3507506"," SP"," ESP"," -48.436497"," -22.898466",2525
"2526","Funciona","POINT (-45.900907 -23.223701)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 22840,54"," 171219,83"," MONTE CASTELO"," 12215580"," SÃO JOSÉ DOS CAMPOS"," 3549904"," SP"," RMVPLN"," -45.900907"," -23.223701",2526
"2527","Funciona","POINT (-45.897057 -23.224969)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 9591"," 158100"," JARDIM ANHEMBI"," 12200000"," SÃO JOSÉ DOS CAMPOS"," 3549904"," SP"," RMVPLN"," -45.897057"," -23.224969",2527
"2528","Funciona","POINT (-47.816288 -24.53796)","SPE",NA,NA," UNIV.EST. JULIO DE MESQUITA FILHO  UNESP"," Entregue"," 1"," "," SPE"," 32882,68"," 105000"," JD PAULISTANO"," 11900000"," REGISTRO"," 3542602"," SP"," ESP"," -47.816288"," -24.53796",2528
"2529","Funciona","POINT (-45.103703 -22.742035)","SPE",NA,NA," ADMINISTRACAO PENITENCIARIA"," Entregue"," 1"," "," SPE"," 3100"," 160000"," VILA IZABEL"," 12606470"," LORENA"," 3527207"," SP"," RMVPLN"," -45.103703"," -22.742035",2529
"2530","Funciona","POINT (-48.436561 -22.898959)","SPE",NA,NA," HOSPITAL CLINICAS FAC.MED.BOTUCATU-HCFMB"," Entregue"," 1"," "," SPE"," 33990,47"," 100000"," CHAC LAVAPES"," 18601250"," BOTUCATU"," 3507506"," SP"," ESP"," -48.436561"," -22.898959",2530
"2531","Funciona","POINT (-46.325862 -23.552489)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 13817,86"," 148918,70"," PARQUE SANTA ROSA"," 08664005"," SUZANO"," 3552502"," SP"," RMSP"," -46.325862"," -23.552489",2531
"2532","Funciona","POINT (-46.585087 -23.592672)","SPE",NA,NA," SAUDE"," Entregue"," 1"," "," SPE"," 25800,31"," 148500"," VILA PRUDENTE"," 3153000"," SÃO PAULO"," 3550308"," SP"," RMSP"," -46.585087"," -23.592672",2532
"2533","Funciona","POINT (-49.338662 -24.123091)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 18733,63"," 90000"," VILA SANTA TEREZINHA"," 18460000"," ITARARÉ"," 3523206"," SP"," ESP"," -49.338662"," -24.123091",2533
"2534","Funciona","POINT (-46.784538 -24.172623)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 27623,81"," 135000"," RES JD ORQUIDE"," 11740000"," ITANHAÉM"," 3522109"," SP"," RMBS"," -46.784538"," -24.172623",2534
"2535","Funciona","POINT (-48.207122 -21.791612)","SPE",NA,NA," CENTRO EDUC. TECNOL.PAULA SOUZA-CEETEPS"," Entregue"," 1"," "," SPE"," 32472,81"," 114000"," PQ LARANJEIRAS"," 14801719"," ARARAQUARA"," 3503208"," SP"," ESP"," -48.207122"," -21.791612",2535
"2536","Funciona","POINT (-47.394756 -20.51276)","SPE",NA,NA," FAZENDA"," Entregue"," 1"," "," SPE"," 10227,79"," 135000"," RESID.VILA TOTOLI"," 14409132"," FRANCA"," 3516200"," SP"," ESP"," -47.394756"," -20.51276",2536
"2537","Funciona","POINT (-46.82583 -23.552515)","SPE",NA,NA," SAUDE"," Entregue"," 1"," "," SPE"," 30443,53"," 124000"," "," 6330000"," CARAPICUÍBA"," 3510609"," SP"," RMSP"," -46.82583"," -23.552515",2537
"2538","Funciona","POINT (-49.094594 -22.352914)","SPE",NA,NA," SAUDE"," Entregue"," 1"," "," SPE"," 34500"," 124000"," JARDIM TERRA BRANCA"," 17054100"," BAURU"," 3506003"," SP"," ESP"," -49.094594"," -22.352914",2538
"2539","Funciona","POINT (-46.258842 -23.553497)","SPE",NA,NA," HOSPITAL DAS CLINICAS FAC.MED. DA USP"," Entregue"," 1"," "," SPE"," 34500"," 150000"," JUNDIAPEBA"," 8750550"," MOGI DAS CRUZES"," 3530607"," SP"," RMSP"," -46.258842"," -23.553497",2539
"2540","Funciona","POINT (-49.952912 -22.16005)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 34500"," 115000"," "," 17509080"," MARÍLIA"," 3529005"," SP"," ESP"," -49.952912"," -22.16005",2540
"2541","Funciona","POINT (-46.175381 -23.541822)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 34500"," 130000"," CAPUTERA"," 8720130"," MOGI DAS CRUZES"," 3530607"," SP"," RMSP"," -46.175381"," -23.541822",2541
"2542","Funciona","POINT (-48.923654 -23.102371)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 3100"," 94900"," RS SAO ROGERIO"," 18706727"," AVARÉ"," 3504503"," SP"," ESP"," -48.923654"," -23.102371",2542
"2543","Funciona","POINT (-49.390674 -20.829402)","SPE",NA,NA," PLANEJAMENTO E DESENVOLVIMENTO REGIONAL"," Entregue"," 1"," "," SPE"," 31130,77"," 132215"," LOTEAMENTO CLUBE V"," 15061500"," SÃO JOSÉ DO RIO PRETO"," 3549805"," SP"," ESP"," -49.390674"," -20.829402",2543
"2544","Funciona","POINT (-50.365634 -21.30111)","SPE",NA,NA," DEPTO.DE AGUAS E ENERGIA ELETRICA-DAEE"," Entregue"," 1"," "," SPE"," 34500"," 115000"," PARQUE RESIDENCIAL LALUCE"," 16204085"," BIRIGUI"," 3506508"," SP"," ESP"," -50.365634"," -21.30111",2544
"2545","Funciona","POINT (-50.265385 -20.296055)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 34500"," 115000"," PARQUE UNIVERSIT¿RIO"," 15600000"," FERNANDÓPOLIS"," 3515509"," SP"," ESP"," -50.265385"," -20.296055",2545
"2546","Funciona","POINT (-46.758352 -24.168535)","SPE",NA,NA," FUND.CTO.AT.SOCIO-EDUC.ADOL.FUND.CASA-SP"," Entregue"," 1"," "," SPE"," 23350,69"," 112000"," VL NV ITANHAEM"," 11740000"," ITANHAÉM"," 3522109"," SP"," RMBS"," -46.758352"," -24.168535",2546
"2547","Funciona","POINT (-48.42942 -22.919494)","SPE",NA,NA," PLANEJAMENTO E DESENVOLVIMENTO REGIONAL"," Entregue"," 1"," "," SPE"," 34500"," 94900"," RESID CONVIVIO"," 18605258"," BOTUCATU"," 3507506"," SP"," ESP"," -48.42942"," -22.919494",2547
"2548","Funciona","POINT (-46.583904 -24.0749)","SPE",NA,NA," SEGURANCA PUBLICA"," Entregue"," 1"," "," SPE"," 3100"," 85000"," SOLEMAR"," 11709000"," PRAIA GRANDE"," 3541000"," SP"," RMBS"," -46.583904"," -24.0749",2548
"2549","Funciona","POINT (-47.497825 -23.512306)","SPE",NA,NA," PLANEJAMENTO E DESENVOLVIMENTO REGIONAL"," Entregue"," 1"," "," SPE"," 26021,99"," 142500"," CERRADO"," 18050260"," SOROCABA"," 3552205"," SP"," RMS"," -47.497825"," -23.512306",2549
"2550","Funciona","POINT (-48.204086 -21.795978)","SPE",NA,NA," CENTRO EDUC. TECNOL.PAULA SOUZA-CEETEPS"," Entregue"," 1"," "," SPE"," 23600,63"," 115000"," JD UNIVERSAL"," 14801740"," ARARAQUARA"," 3503208"," SP"," ESP"," -48.204086"," -21.795978",2550
"2551","Funciona","POINT (-47.417729 -20.544981)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 3100"," 130000"," CHAC STA MARIA"," 14406005"," FRANCA"," 3516200"," SP"," ESP"," -47.417729"," -20.544981",2551
"2552","Funciona","POINT (-46.408871 -23.551336)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 27819,12"," 162322"," DISTRITO DE GUAIANAZES"," 08412070"," SÃO PAULO"," 3550308"," SP"," RMSP"," -46.408871"," -23.551336",2552
"2553","Funciona","POINT (-46.764827 -24.163167)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 26610,01"," 145000"," JD MAGALHAES"," 11740000"," ITANHAÉM"," 3522109"," SP"," RMBS"," -46.764827"," -24.163167",2553
"2554","Funciona","POINT (-46.528511 -23.427972)","SPE",NA,NA," SAUDE"," Entregue"," 1"," "," SPE"," 34500"," 148000"," DOS MORROS"," 7135313"," GUARULHOS"," 3518800"," SP"," RMSP"," -46.528511"," -23.427972",2554
"2555","Funciona","POINT (-46.760975 -24.161306)","SPE",NA,NA," SAUDE"," Entregue"," 1"," "," SPE"," 34500"," 140000"," JD SUARAO"," 11740000"," ITANHAÉM"," 3522109"," SP"," RMBS"," -46.760975"," -24.161306",2555
"2556","Funciona","POINT (-51.409075 -22.097882)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 34500"," 112000"," JD. AMERICA"," 19025000"," PRESIDENTE PRUDENTE"," 3541406"," SP"," ESP"," -51.409075"," -22.097882",2556
"2557","Funciona","POINT (-49.055662 -22.318752)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 19988,17"," 145000"," VL CARDIA"," 17013411"," BAURU"," 3506003"," SP"," ESP"," -49.055662"," -22.318752",2557
"2558","Funciona","POINT (-47.467156 -23.45901)","SPE",NA,NA," EMPREGO E RELACOES DO TRABALHO"," Entregue"," 1"," "," SPE"," 34500"," 99990"," APARECIDINHA"," 18087185"," SOROCABA"," 3552205"," SP"," RMS"," -47.467156"," -23.45901",2558
"2559","Funciona","POINT (-47.569405 -20.90875)","SPE",NA,NA," FUND.CTO.AT.SOCIO-EDUC.ADOL.FUND.CASA-SP"," Entregue"," 1"," "," SPE"," 3100"," 115000"," PQ. NOVA ALVORADA"," 14030000"," BATATAIS"," 3505906"," SP"," ESP"," -47.569405"," -20.90875",2559
"2560","Funciona","POINT (-46.479124 -23.563319)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 22943,54"," 149000"," FAZENDA ARICAN"," 8275770"," SÃO PAULO"," 3550308"," SP"," RMSP"," -46.479124"," -23.563319",2560
"2561","Funciona","POINT (-47.723484 -21.170261)","SPE",NA,NA," ADMINISTRACAO PENITENCIARIA"," Entregue"," 1"," "," SPE"," 3100"," 145000"," ANGELO JURCA"," 14093668"," RIBEIRÃO PRETO"," 3543402"," SP"," ESP"," -47.723484"," -21.170261",2561
"2562","Funciona","POINT (-47.72349 -21.17021)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 3100"," 145000"," ANGELO JURCA"," 14093668"," RIBEIRÃO PRETO"," 3543402"," SP"," ESP"," -47.72349"," -21.17021",2562
"2563","Funciona","POINT (-46.402802 -23.405621)","SPE",NA,NA," FUND.PARA O REMEDIO POPULAR-FURP"," Entregue"," 1"," "," SPE"," 34500"," 135000"," VL N BONSUCESS"," 7175170"," GUARULHOS"," 3518800"," SP"," RMSP"," -46.402802"," -23.405621",2563
"2564","Funciona","POINT (-48.027248 -23.573259)","SPE",NA,NA," ADMINISTRACAO PENITENCIARIA"," Entregue"," 1"," "," SPE"," 7416,24"," 115000"," VILA POPULAR"," 18052900"," ITAPETININGA"," 3522307"," SP"," ESP"," -48.027248"," -23.573259",2564
"2565","Funciona","POINT (-47.357788 -20.567348)","SPE",NA,NA," AGRICULTURA ABASTECIMENTO"," Entregue"," 1"," "," SPE"," 34500"," 130000"," FRANCA POLO CLUBE"," 14412308"," FRANCA"," 3516200"," SP"," ESP"," -47.357788"," -20.567348",2565
"2566","Funciona","POINT (-48.904225 -20.732372)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 23957,97"," 95900"," RES HARMONIA"," 15400000"," OLÍMPIA"," 3533908"," SP"," ESP"," -48.904225"," -20.732372",2566
"2567","Funciona","POINT (-47.464363 -23.442584)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 23021,41"," 145000"," ITAVUVU"," 18079430"," SOROCABA"," 3552205"," SP"," RMS"," -47.464363"," -23.442584",2567
"2568","Funciona","POINT (-48.137889 -21.769708)","SPE",NA,NA," SAUDE"," Entregue"," 1"," "," SPE"," 20135,54"," 115000"," JD PINHEIROS"," 14811423"," ARARAQUARA"," 3503208"," SP"," ESP"," -48.137889"," -21.769708",2568
"2569","Funciona","POINT (-46.205259 -23.554289)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 13624,85"," 170000"," VL BRASILEIRA"," 8738260"," MOGI DAS CRUZES"," 3530607"," SP"," RMSP"," -46.205259"," -23.554289",2569
"2570","Funciona","POINT (-48.558059 -20.567207)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 34500"," 100000"," "," 14783265"," BARRETOS"," 3505500"," SP"," ESP"," -48.558059"," -20.567207",2570
"2571","Funciona","POINT (-46.423146 -23.513518)","SPE",NA,NA," FUND.CTO.AT.SOCIO-EDUC.ADOL.FUND.CASA-SP"," Entregue"," 1"," "," SPE"," 3100"," 170593,19"," VILA CURUCA"," 08031440"," SÃO PAULO"," 3550308"," SP"," RMSP"," -46.423146"," -23.513518",2571
"2572","Funciona","POINT (-46.768359 -24.169519)","SPE",NA,NA," FUND.CTO.AT.SOCIO-EDUC.ADOL.FUND.CASA-SP"," Entregue"," 1"," "," SPE"," 29693,70"," 107500"," JD ITAPEL"," 11740000"," ITANHAÉM"," 3522109"," SP"," RMBS"," -46.768359"," -24.169519",2572
"2573","Funciona","POINT (-50.456246 -21.170156)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 23870,67"," 107000"," VILA ALBA"," 16057560"," ARAÇATUBA"," 3502804"," SP"," ESP"," -50.456246"," -21.170156",2573
