"","status","geometry","type","source","sYear","Empreendimento","Fase","Quantidade de UH"," Tipo de UH"," Programa"," Valor Estadual"," Valor Total"," Logradouro"," Número do Logradouro"," Bairro"," CEP"," Município"," Código do Município"," Região","Longitude","Latitude","id"
"275","Funciona","POINT (-51.9520611111111 -22.4071166666667)","Empreendimentos","Casa Paulista","2014"," PE ARCO IRIS, HAROLDINA E SAO PEDRO - GRUPO E"," APORTE EMITIDO"," 13"," CASA"," RURAL"," 129997,14"," 513497,14"," Estrada Municipal MIRANTE DO PARANAPANEMA"," KM 15"," N/C"," 19260000"," Mirante do Paranapanema"," 3530201"," ESP"," -51.9520611111111"," -22.4071166666667",275
"276","Funciona","POINT (-46.4186111111111 -23.9383333333333)","Empreendimentos","Casa Paulista","2014"," CONJUNTO HABITACIONAL TANCREDO NEVES III - LOTE 11 - QUADRA V"," OBRAS"," 160"," APTO"," FAR"," 4576561,67"," 14443681,67"," Rua ALEXANDRE FIGUEIREDO"," S/N"," CLIMA PERFEITO "," 11350580"," São Vicente"," 3551009"," RMBS"," -46.4186111111111"," -23.9383333333333",276
"277","Funciona","POINT (-46.4181388888889 -23.9390916666667)","Empreendimentos","Casa Paulista","2014"," CONJUNTO HABITACIONAL TANCREDO NEVES III - LOTE 12 - QUADRA IV"," OBRAS"," 120"," APTO"," FAR"," 3383579,77"," 10783919,77"," Rua ALEXANDRE FIGUEIREDO"," S/N"," CLIMA PERFEITO"," 11350580"," São Vicente"," 3551009"," RMBS"," -46.4181388888889"," -23.9390916666667",277
"278","Funciona","POINT (-46.4175 -23.9383333333333)","Empreendimentos","Casa Paulista","2014"," CONJUNTO HABITACIONAL TANCREDO NEVES III - LOTE 13 - QUADRA IV"," OBRAS"," 120"," APTO"," FAR"," 3468087,07"," 10868427,07"," Rua ALEXANDRE FIGUEIREDO"," S/N"," CLIMA PERFEITO"," 11350580"," São Vicente"," 3551009"," RMBS"," -46.4175"," -23.9383333333333",278
"279","Funciona","POINT (-46.4172222222222 -23.9380555555556)","Empreendimentos","Casa Paulista","2014"," CONJUNTO HABITACIONAL TANCREDO NEVES III - LOTE 14 - QUADRA IV"," OBRAS"," 160"," APTO"," FAR"," 4577520,96"," 14444640,96"," Rua ALEXANDRE FIGUEIREDO "," S/N"," CLIMA PERFEIRO"," 11350580"," São Vicente"," 3551009"," RMBS"," -46.4172222222222"," -23.9380555555556",279
"280","Funciona","POINT (-46.4172222222222 -23.9391666666667)","Empreendimentos","Casa Paulista","2014"," CONJUNTO HABITACIONAL TANCREDO NEVES III - LOTE 15 - QUADRA III"," OBRAS"," 120"," APTO"," FAR"," 3449322,67"," 10849662,67"," Rua DILSON MARONE"," S/N"," CLIMA PERFEITO"," 11350580"," São Vicente"," 3551009"," RMBS"," -46.4172222222222"," -23.9391666666667",280
"281","Funciona","POINT (-46.4169444444444 -23.9388888888889)","Empreendimentos","Casa Paulista","2014"," CONJUNTO HABITACIONAL TANCREDO NEVES III - LOTE 16 - QUADRA III"," OBRAS"," 160"," APTO"," FAR"," 4685504,13"," 14552624,13"," Rua LUIZ MEIRELLES DE ARAUJO"," S/N"," CLIMA PERFEITO"," 11350580"," São Vicente"," 3551009"," RMBS"," -46.4169444444444"," -23.9388888888889",281
"282","Funciona","POINT (-46.4163888888889 -23.9386111111111)","Empreendimentos","Casa Paulista","2014"," CONJUNTO HABITACIONAL TANCREDO NEVES III - LOTE 17 - QUADRA III"," OBRAS"," 160"," APTO"," FAR"," 4538035,22"," 14405155,22"," Rua LUIZ MEIRELLES DE ARAUJO"," S/N"," CLIMA PERFEITO"," 11350580"," São Vicente"," 3551009"," RMBS"," -46.4163888888889"," -23.9386111111111",282
"283","Funciona","POINT (-46.7875277777778 -23.7503805555556)","Empreendimentos","Casa Paulista","2014"," CONJUNTO M BOI MIRIM"," OBRAS"," 816"," APTO"," FAR"," 19453537,88"," 58500736,24"," Rodovia JOSÉ SIMÕES LOURO JUNIOR"," 13115"," JARDIM DO CARMO"," "," Itapecerica da Serra"," 3522208"," RMSP"," -46.7875277777778"," -23.7503805555556",283
"284","Funciona","POINT (-46.4541388888889 -23.6492222222222)","Empreendimentos","Casa Paulista","2014"," CONJUNTO MAUÁ"," CONCLUÍDO"," 116"," APTO"," FAR"," 2360836,11"," 11176836,11"," Estrada DA ADUTORA RIO CLARO "," 0"," JARDIM PARANAVAÍ"," 09390500"," Mauá"," 3529401"," RMSP"," -46.4541388888889"," -23.6492222222222",284
"285","Funciona","POINT (-46.4536472222222 -23.6446833333333)","Empreendimentos","Casa Paulista","2014"," CONJUNTO MAUÁ II"," OBRAS >= 85%"," 196"," APTO"," FAR"," 3882617,93"," 18778617,93"," Estrada MAUA"," 0"," JARDIM PARANAVAÍ"," 09390500"," Mauá"," 3529401"," RMSP"," -46.4536472222222"," -23.6446833333333",285
"286","Funciona","POINT (-46.6270833333333 -23.7011111111111)","Empreendimentos","Casa Paulista","2014"," CONJUNTO RESIDENCIAL VITORIA"," ENTREGA TOTAL"," 40"," APTO"," FAR"," 800000"," 3840000"," Avenida Alda x Rua Modesto Álvares Dias"," 0"," Conceição"," "," Diadema"," 3513801"," RMSP"," -46.6270833333333"," -23.7011111111111",286
"287","Funciona","POINT (-46.5840277777778 -23.6915277777778)","Empreendimentos","Casa Paulista","2014"," CONJUNTO VITÓRIA"," OBRAS >= 85%"," 228"," APTO"," Entidade"," 4560000"," 21693592,07"," Avenida                   PIRAPORINHA"," 1025"," PIRAPORINHA"," 09950000"," Diadema"," 3513801"," RMSP"," -46.5840277777778"," -23.6915277777778",287
"288","Funciona","POINT (-46.6374277777778 -23.5400111111111)","Empreendimentos","Casa Paulista","2014"," ED. IPIRANGA"," OBRAS"," 120"," APTO"," Entidade"," 2378925,17"," 26648925,17"," Avenida IPIRANGA"," 1221, 1225 E 1235"," Centro"," 01039000"," São Paulo"," 3550308"," RMSP"," -46.6374277777778"," -23.5400111111111",288
"289","Funciona","POINT (-48.1074722222222 -24.5252222222222)","Empreendimentos","Casa Paulista","2014"," ELDORADO - COOPERHAF 1103/2008"," CONCLUÍDO"," 28"," CASA"," OP.COLETIVAS"," 224000"," 543621,40","  "," "," "," "," Eldorado"," 3514809"," ESP"," -48.1074722222222"," -24.5252222222222",289
"290","Funciona","POINT (-46.3530277777778 -23.5299805555556)","Empreendimentos","Casa Paulista","2014"," EMPREENDIMENTO SÃO FRANCISCO LAJEADO"," OBRAS"," 252"," APTO"," Entidade"," 5040000"," 20776572,78"," Rua                       FRANCISCO DE OLIVEIRA"," 136"," LAJEADO"," "," São Paulo"," 3550308"," RMSP"," -46.3530277777778"," -23.5299805555556",290
"291","Funciona","POINT (-47.9778111111111 -23.8652472222222)","Empreendimentos","Casa Paulista","2014"," GLEBA DOS PINHAIS"," APORTE EMITIDO"," 10"," CASA"," RURAL"," 100000"," 395000"," Estrada N/C"," S/N"," DOS PAULOS"," 18230000"," São Miguel Arcanjo"," 3550209"," RMS"," -47.9778111111111"," -23.8652472222222",291
"292","Funciona","POINT (-49.8531805555556 -22.9536972222222)","Empreendimentos","Casa Paulista","2014"," GSP LIFE RECANTO DOS PÁSSAROS III"," OBRAS"," 448"," CASA"," FAR"," 4480000"," 35840000"," Rua COMANDANTE LEONOR PEDROTTI - FAZENDA FURNAS"," 0"," "," "," Ourinhos"," 3534708"," ESP"," -49.8531805555556"," -22.9536972222222",292
"293","Funciona","POINT (-48.5300555555556 -24.1886388888889)","Empreendimentos","Casa Paulista","2014"," GUAPIARA - COOPERHAF 1102/2008"," CONCLUÍDO"," 33"," CASA"," OP.COLETIVAS"," 264000"," 640696,65","  "," "," "," "," Guapiara"," 3517604"," ESP"," -48.5300555555556"," -24.1886388888889",293
"294","Funciona","POINT (-49.1393888888889 -23.8638888888889)","Empreendimentos","Casa Paulista","2014"," ITABERÁ - COOPERHAF 1090/2008"," CONCLUÍDO"," 36"," CASA"," OP.COLETIVAS"," 288000"," 698941,80","  "," "," "," "," Itaberá"," 3521705"," ESP"," -49.1393888888889"," -23.8638888888889",294
"295","Funciona","POINT (-48.8835555555556 -23.9735833333333)","Empreendimentos","Casa Paulista","2014"," ITAPEVA - COOPERHAF 1106/2008"," CONCLUÍDO"," 16"," CASA"," OP.COLETIVAS"," 128000"," 310640,80","  "," "," "," "," Itapeva"," 3522406"," ESP"," -48.8835555555556"," -23.9735833333333",295
"296","Funciona","POINT (-48.0028333333333 -24.70475)","Empreendimentos","Casa Paulista","2014"," JACUHAB - COOPERHAF 1105/2008"," CONCLUÍDO"," 11"," CASA"," OP.COLETIVAS"," 88000"," 213565,55","  "," "," "," "," Jacupiranga"," 3524600"," ESP"," -48.0028333333333"," -24.70475",296
"297","Funciona","POINT (-47.515 -23.4158333333333)","Empreendimentos","Casa Paulista","2014"," JARDIM ALTOS DE IPANEMA"," OBRAS"," 2160"," APTO"," FAR"," 38880000"," 203296000"," Rodovia                   EMERENCIANO PRESTES DE BARROS"," "," "," "," Sorocaba"," 3552205"," RMS"," -47.515"," -23.4158333333333",297
"298","Funciona","POINT (-47.5167222222222 -23.4006111111111)","Empreendimentos","Casa Paulista","2014"," JARDIM CARANDÁ"," OBRAS >= 85%"," 2560"," APTO"," FAR"," 47104000"," 226304000"," Rodovia                   Emerenciano Prestes de Barros"," "," Caguassu"," 18072859"," Sorocaba"," 3552205"," RMS"," -47.5167222222222"," -23.4006111111111",298
"299","Funciona","POINT (-46.5581666666667 -23.1171944444444)","Empreendimentos","Casa Paulista","2014"," JERÔNIMO DE CAMARGO CONDOMÍNIO 2"," ENTREGA TOTAL"," 360"," APTO"," FAR"," 6001562,49"," 31201562,49"," Avenida                   JERÔNIMO DE CAMARGO"," "," CAETETUBA"," "," Atibaia"," 3504107"," ESP"," -46.5581666666667"," -23.1171944444444",299
"300","Funciona","POINT (-46.5025388888889 -23.6526222222222)","Empreendimentos","Casa Paulista","2014"," CONDOMINIO GUARATINGUETA IV"," ENTREGA TOTAL"," 200"," APTO"," FAR"," 4680000"," 17680000"," Avenida                   Guaratinguetá"," 1051"," Jardim Alzira Franco"," 09290270"," Santo André"," 3547809"," RMSP"," -46.5025388888889"," -23.6526222222222",300
"301","Funciona","POINT (-46.87575 -23.0071388888889)","Empreendimentos","Casa Paulista","2014"," CONDOMÍNIO HABITACIONAL DE INTERESSE SOCIAL RESIDENCIAL GETÚLIO LUVISION"," OBRAS"," 192"," APTO"," FAR"," 3055077,22"," 17647077,22"," Estrada Municipal SENTIDO VALINHOS GLEBA 06 B1"," 0"," COCAIS"," 13256700"," Itatiba"," 3523404"," RMC"," -46.87575"," -23.0071388888889",301
"302","Funciona","POINT (-46.2945194444444 -23.4798277777778)","Empreendimentos","Casa Paulista","2014"," CONDOMÍNIO HABITACIONAL MARIA DA PENHA I"," ASSINADO"," 300"," APTO"," Entidade"," 6000000"," 28800000"," Estrada DO PINHEIRINHO NOVO"," 2940"," PINHEIRINHO"," 08588640"," Itaquaquecetuba"," 3523107"," RMSP"," -46.2945194444444"," -23.4798277777778",302
"303","Funciona","POINT (-46.2945194444444 -23.4798277777778)","Empreendimentos","Casa Paulista","2014"," CONDOMÍNIO HABITACIONAL ODETE CORDEIRO LOPES II"," ASSINADO"," 300"," APTO"," Entidade"," 6000000"," 28800000"," Estrada DO PINHEIRINHO NOVO"," 2940"," PINHEIRINHO"," 08588640"," Itaquaquecetuba"," 3523107"," RMSP"," -46.2945194444444"," -23.4798277777778",303
"304","Funciona","POINT (-49.4530555555556 -21.98)","Empreendimentos","Casa Paulista","2014"," CONDOMÍNIO HABITACIONAL PIRAJUÍ I"," CONCLUÍDO"," 239"," CASA"," FAR"," 2390000"," 16730000"," Rodovia ANTONIO CARLOS FALAVINHA"," 0"," "," "," Pirajuí"," 3538907"," ESP"," -49.4530555555556"," -21.98",304
"305","Funciona","POINT (-46.2945194444444 -23.4798277777778)","Empreendimentos","Casa Paulista","2014"," CONDOMÍNIO HABITACIONAL SANTO DIAS III"," ASSINADO"," 340"," APTO"," Entidade"," 6800000"," 32640000"," Estrada DO PINHEIRINHO NOVO"," 2940"," PINHEIRINHO"," 08588640"," Itaquaquecetuba"," 3523107"," RMSP"," -46.2945194444444"," -23.4798277777778",305
"306","Funciona","POINT (-46.3205 -23.4394166666667)","Empreendimentos","Casa Paulista","2014"," CONDOMÍNIO JARDIM ALTOS DO PINHEIRINHO I"," OBRAS"," 612"," APTO"," FAR"," 11762266,68"," 58274266,68"," Estrada                   DO CUIABÁ"," "," JARDIM CAIUBI"," "," Itaquaquecetuba"," 3523107"," RMSP"," -46.3205"," -23.4394166666667",306
"307","Funciona","POINT (-46.7596111111111 -23.4824444444444)","Empreendimentos","Casa Paulista","2014"," CONDOMÍNIO LEÃO DE JUDÁ 722/2009"," CONCLUÍDO"," 113"," APTO"," CR.SOLIDARIO"," 1695000"," 6322254,32"," Rua Coronel José Venâncio Dias"," 382-B"," Pirituba"," "," São Paulo"," 3550308"," RMSP"," -46.7596111111111"," -23.4824444444444",307
"308","Funciona","POINT (-46.4756666666667 -23.4034166666667)","Empreendimentos","Casa Paulista","2014"," CONDOMÍNIO NELSON RODRIGUES"," CONCLUÍDO"," 380"," APTO"," FAR"," 2404275,20"," 25964275,20"," Rua                       Nelson Rodrigues"," "," Bananal"," "," Guarulhos"," 3518800"," RMSP"," -46.4756666666667"," -23.4034166666667",308
"309","Funciona","POINT (-48.4898611111111 -24.7561111111111)","Empreendimentos","Casa Paulista","2014"," ABC I / ABC II - COOPERHAF 1095/2008"," CONCLUÍDO"," 25"," APTO"," OP.COLETIVAS"," 200000"," 485376,25","  "," "," "," "," Barra do Turvo"," 3505401"," ESP"," -48.4898611111111"," -24.7561111111111",309
"310","Funciona","POINT (-48.8448888888889 -24.5111111111111)","Empreendimentos","Casa Paulista","2014"," APIAÍ - COOPERHAF 1098/2008"," CONCLUÍDO"," 20"," CASA"," OP.COLETIVAS"," 160000"," 388301","  "," "," "," "," Apiaí"," 3502705"," ESP"," -48.8448888888889"," -24.5111111111111",310
"311","Funciona","POINT (-48.17925 -21.786)","Empreendimentos","Casa Paulista","2014"," ARARAQUARA / MOTUCA - COOPERHAF 1104/2008"," CONCLUÍDO"," 27"," CASA"," OP.COLETIVAS"," 216000"," 524206,35","  "," "," "," "," Araraquara"," 3503208"," ESP"," -48.17925"," -21.786",311
"312","Funciona","POINT (-52.1469638888889 -22.5101777777778)","Empreendimentos","Casa Paulista","2014"," ASSENT DONA CARMEM - GRUPO A"," OBRAS"," 27"," CASA"," RURAL"," 270000"," 1066500"," Rodovia EUCLIDES DE OLIVEIRA FIGUEIREDO"," KM 2"," ZONA RURAL"," 19260000"," Mirante do Paranapanema"," 3530201"," ESP"," -52.1469638888889"," -22.5101777777778",312
"313","Funciona","POINT (-51.2506 -21.2771972222222)","Empreendimentos","Casa Paulista","2014"," ASSENT FLORESTAN FERNANDES - GRUPO B"," OBRAS"," 9"," CASA"," RURAL"," 90000"," 355500"," Estrada de Ligação MIRANDOPOLIS A PACAEMBU"," KM 66"," CENTRO"," 16920000"," Mirandópolis"," 3530102"," ESP"," -51.2506"," -21.2771972222222",313
"314","Funciona","POINT (-51.2505555555556 -21.2768888888889)","Empreendimentos","Casa Paulista","2014"," ASSENT FLORESTAN FERNANDES - GRUPO C"," OBRAS"," 8"," CASA"," RURAL"," 80000"," 316000"," Estrada de Ligação MIRANDOPOLIS A PACAEMBU"," KM 66"," CENTRO"," 16920000"," Mirandópolis"," 3530102"," ESP"," -51.2505555555556"," -21.2768888888889",314
"315","Funciona","POINT (-51.2505833333333 -21.2772777777778)","Empreendimentos","Casa Paulista","2014"," ASSENT FLORESTAN FERNANDES - GRUPO D"," OBRAS"," 14"," CASA"," RURAL"," 140000"," 553000"," Estrada de Ligação MIRANDOPOLIS A PACAEMBU"," KM 66"," CENTRO"," 16920000"," Mirandópolis"," 3530102"," ESP"," -51.2505833333333"," -21.2772777777778",315
"316","Funciona","POINT (-51.2506 -21.2771972222222)","Empreendimentos","Casa Paulista","2014"," ASSENT FLORESTAN FERNANDES - GRUPO E"," OBRAS"," 10"," CASA"," RURAL"," 100000"," 395000"," Estrada de Ligação MIRANDOPOLIS A PACAEMBU"," KM 66"," CENTRO"," 16920000"," Mirandópolis"," 3530102"," ESP"," -51.2506"," -21.2771972222222",316
"317","Funciona","POINT (-51.2505833333333 -21.2774444444444)","Empreendimentos","Casa Paulista","2014"," ASSENT FLORESTAN FERNANDES - GRUPO F"," OBRAS"," 8"," CASA"," RURAL"," 80000"," 316000"," Estrada de Ligação MIRANDOPOLIS A PACAEMBU"," KM 66"," CENTRO"," 16920000"," Mirandópolis"," 3530102"," ESP"," -51.2505833333333"," -21.2774444444444",317
"318","Funciona","POINT (-45.5046666666667 -22.9429722222222)","Empreendimentos","Casa Paulista","2014"," BEM VIVER PINDAMONHANGABA"," APORTE EMITIDO"," 1536"," APTO"," FAR"," 30720000"," 138240000"," Estrada da Mombaça, Gleba B"," SN"," Mombaça"," "," Pindamonhangaba"," 3538006"," RMVPLN"," -45.5046666666667"," -22.9429722222222",318
"319","Funciona","POINT (-45.5720805555556 -23.0656111111111)","Empreendimentos","Casa Paulista","2014"," BENEDITO CAPELETO"," ENTREGA TOTAL"," 108"," CASA SOBREPOSTA"," FAR"," 1062720"," 7218720"," Estrada                   do Barreiro"," "," São Gonçalo"," 12092000"," Taubaté"," 3554102"," RMVPLN"," -45.5720805555556"," -23.0656111111111",319
"320","Funciona","POINT (-51.2816944444444 -21.4655722222222)","Empreendimentos","Casa Paulista","2014"," BOA ESPERANÇA I - GRUPO 01"," OBRAS"," 26"," CASA"," RURAL"," 260000"," 1027000"," Estrada VICINAL KOWITIRO SATO"," KM 12"," N/C"," 17860970"," Pacaembu"," 3534906"," ESP"," -51.2816944444444"," -21.4655722222222",320
"321","Funciona","POINT (-48.4896666666667 -24.7700277777778)","Empreendimentos","Casa Paulista","2014"," BR 116 / GRUPO TERRA - COOPERHAF 1093/2008"," CONCLUÍDO"," 17"," CASA"," OP.COLETIVAS"," 136000"," 330055,85","  "," "," "," "," Barra do Turvo"," 3505401"," ESP"," -48.4896666666667"," -24.7700277777778",321
"322","Funciona","POINT (-48.3503055555556 -24.0016388888889)","Empreendimentos","Casa Paulista","2014"," CAPÃO BONITO - COOPERHAF 1094/2008"," CONCLUÍDO"," 11"," CASA"," OP.COLETIVAS"," 88000"," 213565,55","  "," "," "," "," Capão Bonito"," 3510203"," ESP"," -48.3503055555556"," -24.0016388888889",322
"323","Funciona","POINT (-46.6382222222222 -23.5441111111111)","Empreendimentos","Casa Paulista","2014"," CENTRO CONSELHEIRO CRISPINIANO"," OBRAS >= 85%"," 72"," APTO"," FAR"," 678087,89"," 6119912,44"," Rua                       Conselheiro Crispiniano"," 125"," República"," 01037001"," São Paulo"," 3550308"," RMSP"," -46.6382222222222"," -23.5441111111111",323
"324","Funciona","POINT (-46.90125 -23.5375833333333)","Empreendimentos","Casa Paulista","2014"," COMUNA DOM HELDER CAMARA - URBANO (VOL. I E II) 1147/2008"," CONCLUÍDO"," 128"," CASA"," OP.COLETIVAS"," 1919004,16"," 4632240,22","  "," "," "," "," Jandira"," 3525003"," RMSP"," -46.90125"," -23.5375833333333",324
"325","Funciona","POINT (-46.6042555555556 -23.7005944444444)","Empreendimentos","Casa Paulista","2014"," CONDOMÍNIO ANA MARIA"," CONCLUÍDO"," 198"," APTO"," Entidade"," 1960983,70"," 13510252,46"," Rua                       ANA MARIA"," 166"," JARDIM RUYCE"," 09981470"," Diadema"," 3513801"," RMSP"," -46.6042555555556"," -23.7005944444444",325
"326","Funciona","POINT (-46.32765 -23.5330444444444)","Empreendimentos","Casa Paulista","2014"," CONDOMÍNIO AVENIDA PAULISTA I"," OBRAS"," 300"," APTO"," FAR"," 5318575,76"," 28118575,76"," Avenida                   PAULISTA"," "," VILA IDALINA"," "," Suzano"," 3552502"," RMSP"," -46.32765"," -23.5330444444444",326
"327","Funciona","POINT (-46.32775 -23.5333888888889)","Empreendimentos","Casa Paulista","2014"," CONDOMÍNIO AVENIDA PAULISTA II"," OBRAS >= 85%"," 300"," APTO"," FAR"," 5175504,37"," 27975504,37"," Avenida                   PAULISTA"," "," VILA IDALINA"," "," Suzano"," 3552502"," RMSP"," -46.32775"," -23.5333888888889",327
"328","Funciona","POINT (-46.7123611111111 -23.4727222222222)","Empreendimentos","Casa Paulista","2014"," CONDOMÍNIO BARRA DO JACARÉ - LOTE 1"," ASSINADO"," 295"," APTO"," Entidade"," 5900000"," 26983502,06"," Rua                       Barra do Jacaré"," 314"," VILA ZAT"," 02977090"," São Paulo"," 3550308"," RMSP"," -46.7123611111111"," -23.4727222222222",328
"329","Funciona","POINT (-46.7123888888889 -23.4724444444444)","Empreendimentos","Casa Paulista","2014"," CONDOMÍNIO BARRA DO JACARÉ - LOTE 2"," ASSINADO"," 297"," APTO"," Entidade"," 5940000"," 27269039,55"," Rua                       Barra do Jacaré"," 320"," VILA ZAT"," 02977090"," São Paulo"," 3550308"," RMSP"," -46.7123888888889"," -23.4724444444444",329
"330","Funciona","POINT (-46.4755277777778 -23.4029166666667)","Empreendimentos","Casa Paulista","2014"," CONDOMÍNIO CLARICE LISPECTOR"," CONCLUÍDO"," 360"," APTO"," FAR"," 2471383,14"," 24791383,14"," Rua                       Clarice Lispector"," "," Bananal"," "," Guarulhos"," 3518800"," RMSP"," -46.4755277777778"," -23.4029166666667",330
"331","Funciona","POINT (-46.6387222222222 -23.5376944444444)","Empreendimentos","Casa Paulista","2014"," CONDOMÍNIO CONQUISTA 896/2008"," CONCLUÍDO"," 27"," APTO"," CR.SOLIDARIO"," 270000"," 948680,21"," Rua Vitória"," 100"," Santa Efigênia"," "," São Paulo"," 3550308"," RMSP"," -46.6387222222222"," -23.5376944444444",331
"332","Funciona","POINT (-47.4014166666667 -20.5395277777778)","Empreendimentos","Casa Paulista","2014"," CONDOMÍNIO DE INTERESSE SOCIAL COPACABANA I"," OBRAS"," 88"," APTO"," FAR"," 1219131,90"," 7379131,90"," Rua PROLONGAMENTO DAS RUAS VALDIR GARCIA E FRANCISCO CANDIDO PIRES"," 0"," JARDIM BOM SUCESSO I"," 14400260"," Franca"," 3516200"," ESP"," -47.4014166666667"," -20.5395277777778",332
"333","Funciona","POINT (-47.4501388888889 -20.5273333333333)","Empreendimentos","Casa Paulista","2014"," CONDOMÍNIO DE INTERESSE SOCIAL COPACABANA II"," OBRAS"," 174"," APTO"," FAR"," 2585788,56"," 14765788,56"," Rua PROLONGAMENTO DA RUA VALDIR GARCIA X FRANCISCO CANDIDO PIRES "," 0"," JARDIM BOM SUCESSO"," 14400260"," Franca"," 3516200"," ESP"," -47.4501388888889"," -20.5273333333333",333
"334","Funciona","POINT (-47.4495 -20.5286111111111)","Empreendimentos","Casa Paulista","2014"," CONDOMÍNIO DE INTERESSE SOCIAL COPACABANA III"," OBRAS"," 144"," APTO"," FAR"," 2170530,76"," 12250530,76"," Rua PROLONGAMENTO DAS RUAS VALDIR GARCIA X FRANCISCO CANDIDO PIRES"," 0"," JARDIM BOM SUCESSO I"," 14400260"," Franca"," 3516200"," ESP"," -47.4495"," -20.5286111111111",334
"335","Funciona","POINT (-46.354475 -23.5464416666667)","Empreendimentos","Casa Paulista","2014"," CONDOMÍNIO ESMERALDA"," ENTREGA TOTAL"," 256"," APTO"," FAR"," 4956239,36"," 24194951,81"," Avenida                   Nossa Senhora de Lourdes"," 1040"," Jardim Débora"," 08566600"," Poá"," 3539806"," RMSP"," -46.354475"," -23.5464416666667",335
"336","Funciona","POINT (-46.7881944444444 -23.5771388888889)","Empreendimentos","Casa Paulista","2014"," CONDOMÍNIO FLOR DE LIS"," ENTREGA TOTAL"," 300"," APTO"," FAR"," 5172787,41"," 27972787,41"," Avenida                   DR KENKITI SHIMOMOTO"," 1386"," JARDIM BELMONTE"," "," Osasco"," 3534401"," RMSP"," -46.7881944444444"," -23.5771388888889",336
"337","Funciona","POINT (-46.5033722222222 -23.6534555555556)","Empreendimentos","Casa Paulista","2014"," CONDOMINIO GUARATINGUETA I"," ENTREGA TOTAL"," 300"," APTO"," FAR"," 7020000"," 26520000"," Avenida                   Guaratinguetá"," 851"," Jardim Alzira Franco"," 09290270"," Santo André"," 3547809"," RMSP"," -46.5033722222222"," -23.6534555555556",337
"338","Funciona","POINT (-46.5022611111111 -23.6523444444444)","Empreendimentos","Casa Paulista","2014"," CONDOMINIO GUARATINGUETA II"," ENTREGA TOTAL"," 200"," APTO"," FAR"," 4680000"," 17680000"," Avenida                   Guaratinguetá"," 931"," Jardim Alzira Franco"," 09290270"," Santo André"," 3547809"," RMSP"," -46.5022611111111"," -23.6523444444444",338
"339","Funciona","POINT (-46.5039277777778 -23.6540111111111)","Empreendimentos","Casa Paulista","2014"," CONDOMINIO GUARATINGUETA III"," ENTREGA TOTAL"," 180"," APTO"," FAR"," 4212000"," 15912000"," Avenida                   Guaratinguetá"," 1001"," Jardim Alzira Franco"," 09290270"," Santo André"," 3547809"," RMSP"," -46.5039277777778"," -23.6540111111111",339
"340","Funciona","POINT (-46.8113 -23.641525)","Empreendimentos","Casa Paulista","2014"," CONDOMÍNIO RESIDENCIAL VILA DOS PÁSSAROS"," OBRAS"," 80"," APTO"," FAR"," 1599252,56"," 7679252,56"," Rua PIRAJUSSARA"," 560"," JARDIM FABIANA"," 06820405"," Embu das Artes"," 3515004"," RMSP"," -46.8113"," -23.641525",340
"341","Funciona","POINT (-47.5020555555556 -23.4648833333333)","Empreendimentos","Casa Paulista","2014"," CONDOMÍNIO RESIDENCIAL VIVER MELHOR"," OBRAS >= 85%"," 416"," APTO"," CHAM"," 2371200"," 33987200"," Rua DR TOLSTOI DE CARVALHO E MELLO"," 0"," "," "," Sorocaba"," 3552205"," RMS"," -47.5020555555556"," -23.4648833333333",341
"342","Funciona","POINT (-46.9208333333333 -23.6049444444444)","Empreendimentos","Casa Paulista","2014"," CONDOMÍNIO RUBI"," OBRAS >= 85%"," 256"," APTO"," FAR"," 5110544"," 24566544"," Estrada VELHA DA OLARIA"," 1990"," "," 06719150"," Cotia"," 3513009"," RMSP"," -46.9208333333333"," -23.6049444444444",342
"343","Funciona","POINT (-46.3964805555556 -23.4732805555556)","Empreendimentos","Casa Paulista","2014"," CONDOMÍNIO SANTO ÂNGELO"," ASSINADO"," 280"," APTO"," Entidade"," 5600000"," 26880000"," Rua ÂNGELO CALDINI"," 0"," "," 07262210"," Guarulhos"," 3518800"," RMSP"," -46.3964805555556"," -23.4732805555556",343
"344","Funciona","POINT (-46.5140916666667 -23.6973138888889)","Empreendimentos","Casa Paulista","2014"," CONDOMÍNIO SANTO DIAS"," ASSINADO"," 500"," APTO"," Entidade"," 10000000"," 56219040,66"," Rua PROFESSOR PLINIO BRAGA"," S/N"," JARDIM DO ESTÁDIO"," 09172180"," Santo André"," 3547809"," RMSP"," -46.5140916666667"," -23.6973138888889",344
"345","Funciona","POINT (-49.9244861111111 -22.2641944444444)","Empreendimentos","Casa Paulista","2014"," CONDOMÍNIO SÃO BENTO - GLEBA A"," OBRAS"," 272"," APTO"," FAR"," 4080000"," 23120000"," Rua MARIO BATAILO"," 0"," SITIO SANTA ROSA"," "," Marília"," 3529005"," ESP"," -49.9244861111111"," -22.2641944444444",345
"346","Funciona","POINT (-49.9247638888889 -22.2644722222222)","Empreendimentos","Casa Paulista","2014"," CONDOMÍNIO SÃO BENTO - GLEBA B"," OBRAS"," 272"," APTO"," FAR"," 4080000"," 23120000"," Rua MARIO BATAILO"," 0"," SITIO SANTA ROSA"," "," Marília"," 3529005"," ESP"," -49.9247638888889"," -22.2644722222222",346
